id,final_world_state
train-C10697,1:_ 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-C10700,1:_ 2:y 3:_ 4:_ 5:ppp 6:_ 7:_
train-C10701,1:_ 2:_ 3:y 4:_ 5:_ 6:_ 7:yyy
train-C10702,1:r 2:_ 3:pp 4:rrr 5:_ 6:_ 7:rrrr
train-C10704,1:yy 2:oo 3:yyyy 4:_ 5:yy 6:_ 7:bbb
train-C10705,1:p 2:_ 3:gg 4:_ 5:_ 6:_ 7:_
train-C10706,1:_ 2:_ 3:b 4:_ 5:yy 6:_ 7:_
train-C10707,1:_ 2:y 3:r 4:_ 5:_ 6:rr 7:_
train-C10709,1:_ 2:y 3:bbb 4:g 5:_ 6:_ 7:_
train-C10710,1:y 2:_ 3:gg 4:_ 5:_ 6:_ 7:pppp
train-C10711,1:_ 2:_ 3:_ 4:or 5:pppp 6:g 7:_
train-C10712,1:oooo 2:_ 3:ppp 4:yyy 5:b 6:_ 7:ppp
train-C10713,1:_ 2:_ 3:_ 4:_ 5:_ 6:pp 7:yyyy
train-C10715,1:oo 2:_ 3:pp 4:yyyy 5:bb 6:oo 7:_
train-C10716,1:_ 2:_ 3:_ 4:_ 5:yyy 6:p 7:bbo
train-C10717,1:p 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10719,1:oo 2:r 3:yy 4:o 5:_ 6:_ 7:_
train-C10720,1:_ 2:gg 3:yy 4:bbb 5:_ 6:rrr 7:ooo
train-C10721,1:_ 2:_ 3:_ 4:b 5:_ 6:oo 7:o
train-C10723,1:_ 2:bb 3:_ 4:pppp 5:pp 6:_ 7:rrrr
train-C10724,1:_ 2:pppp 3:_ 4:_ 5:or 6:_ 7:_
train-C10727,1:_ 2:gg 3:_ 4:y 5:bb 6:ooo 7:_
train-C10729,1:_ 2:_ 3:b 4:_ 5:_ 6:_ 7:_
train-C10732,1:_ 2:gg 3:ooo 4:_ 5:_ 6:ggg 7:_
train-C10733,1:_ 2:_ 3:g 4:gg 5:_ 6:_ 7:ooo
train-C10734,1:y 2:gg 3:_ 4:_ 5:pppp 6:_ 7:ppp
train-C10735,1:_ 2:_ 3:_ 4:yyp 5:y 6:_ 7:_
train-C10739,1:_ 2:_ 3:oop 4:bb 5:pppp 6:_ 7:_
train-C10740,1:_ 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:ggg
train-C10741,1:_ 2:_ 3:_ 4:b 5:_ 6:_ 7:_
train-C10742,1:bbb 2:_ 3:_ 4:yg 5:rr 6:yyy 7:ppp
train-C10743,1:_ 2:rrr 3:oooo 4:yyyy 5:yy 6:_ 7:oo
train-C10744,1:_ 2:rrr 3:_ 4:_ 5:_ 6:oo 7:_
train-C10745,1:_ 2:p 3:_ 4:_ 5:_ 6:o 7:_
train-C10746,1:rrr 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10747,1:gggg 2:_ 3:bbb 4:_ 5:rr 6:pppp 7:_
train-C10748,1:g 2:_ 3:yyy 4:_ 5:_ 6:bbb 7:_
train-C10749,1:_ 2:_ 3:_ 4:bbb 5:oooo 6:_ 7:o
train-C10750,1:y 2:yyyy 3:bbb 4:_ 5:ppp 6:_ 7:_
train-C10751,1:_ 2:_ 3:_ 4:ggg 5:_ 6:_ 7:oooo
train-C10752,1:_ 2:pppp 3:gggg 4:_ 5:o 6:p 7:oo
train-C10753,1:_ 2:pr 3:_ 4:_ 5:_ 6:_ 7:_
train-C10755,1:gg 2:_ 3:_ 4:pppp 5:yr 6:_ 7:pyy
train-C10757,1:_ 2:rrrr 3:oyy 4:pppp 5:_ 6:gg 7:_
train-C10758,1:_ 2:o 3:yyy 4:p 5:_ 6:_ 7:_
train-C10760,1:_ 2:_ 3:ggg 4:yg 5:_ 6:_ 7:gggg
train-C10761,1:_ 2:ooo 3:g 4:_ 5:y 6:_ 7:bb
train-C10762,1:_ 2:oooo 3:_ 4:_ 5:oo 6:bbb 7:ooo
train-C10763,1:_ 2:_ 3:rr 4:_ 5:y 6:_ 7:_
train-C10764,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pgg
train-C10765,1:rrr 2:bb 3:_ 4:_ 5:_ 6:gggg 7:_
train-C10766,1:rrr 2:r 3:_ 4:rrrr 5:_ 6:oo 7:_
train-C10767,1:_ 2:_ 3:_ 4:oo 5:_ 6:gggg 7:bbb
train-C10768,1:_ 2:gggg 3:b 4:_ 5:gg 6:ppp 7:_
train-C10770,1:_ 2:o 3:_ 4:rrrr 5:_ 6:bb 7:_
train-C10771,1:gp 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10772,1:p 2:_ 3:r 4:pp 5:gg 6:_ 7:p
train-C10773,1:_ 2:_ 3:_ 4:_ 5:rrr 6:oooo 7:bb
train-C10776,1:_ 2:_ 3:ggo 4:_ 5:_ 6:_ 7:_
train-C10777,1:_ 2:_ 3:bb 4:_ 5:_ 6:_ 7:yy
train-C10778,1:_ 2:_ 3:_ 4:_ 5:_ 6:oooo 7:bby
train-C10779,1:_ 2:rrrr 3:_ 4:_ 5:pp 6:_ 7:_
train-C10780,1:pp 2:o 3:_ 4:_ 5:_ 6:_ 7:_
train-C10781,1:_ 2:gg 3:_ 4:g 5:_ 6:_ 7:_
train-C10782,1:_ 2:_ 3:bbb 4:oyy 5:ppp 6:rrr 7:_
train-C10783,1:ppp 2:_ 3:yoo 4:_ 5:_ 6:yyyy 7:_
train-C10784,1:rrr 2:ggg 3:_ 4:_ 5:y 6:_ 7:oooo
train-C10785,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:_ 7:_
train-C10786,1:_ 2:bbb 3:rrr 4:_ 5:_ 6:_ 7:_
train-C10787,1:rr 2:pppp 3:_ 4:bbb 5:_ 6:ooo 7:oo
train-C10788,1:oooo 2:_ 3:_ 4:yyy 5:yyyy 6:_ 7:bbb
train-C10789,1:_ 2:_ 3:_ 4:bbb 5:_ 6:yy 7:_
train-C10790,1:_ 2:_ 3:_ 4:orp 5:ppp 6:_ 7:_
train-C10791,1:_ 2:_ 3:g 4:yyy 5:_ 6:bb 7:ggg
train-C10792,1:rr 2:ggg 3:_ 4:_ 5:_ 6:rrrr 7:bb
train-C10793,1:rrr 2:oo 3:b 4:_ 5:_ 6:_ 7:_
train-C10794,1:_ 2:grr 3:b 4:_ 5:_ 6:pp 7:pppp
train-C10795,1:rrr 2:_ 3:bbb 4:_ 5:gg 6:gg 7:ppp
train-C10797,1:_ 2:yyy 3:_ 4:pp 5:p 6:g 7:y
train-C10798,1:_ 2:_ 3:_ 4:go 5:ggg 6:y 7:ooo
train-C10800,1:_ 2:_ 3:oo 4:_ 5:_ 6:_ 7:rrrr
train-C10801,1:_ 2:ooo 3:ppp 4:rr 5:_ 6:oooo 7:_
train-C10802,1:_ 2:_ 3:ooo 4:ooo 5:_ 6:yyy 7:_
train-C10803,1:bbb 2:_ 3:gggg 4:oo 5:gg 6:_ 7:yyyy
train-C10804,1:_ 2:_ 3:_ 4:_ 5:_ 6:oo 7:_
train-C10806,1:gg 2:b 3:oo 4:_ 5:_ 6:_ 7:_
train-C10807,1:_ 2:_ 3:_ 4:pp 5:ggg 6:r 7:_
train-C10808,1:_ 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-C10810,1:ppo 2:_ 3:ooo 4:_ 5:_ 6:py 7:g
train-C10811,1:_ 2:oop 3:_ 4:oo 5:ooo 6:_ 7:_
train-C10812,1:_ 2:ppp 3:rrr 4:gr 5:_ 6:_ 7:_
train-C10813,1:_ 2:_ 3:_ 4:_ 5:r 6:bb 7:yy
train-C10814,1:_ 2:ooo 3:rgg 4:_ 5:_ 6:yyy 7:_
train-C10816,1:oo 2:ooo 3:oo 4:_ 5:_ 6:ooo 7:bb
train-C10817,1:_ 2:pppp 3:rrrr 4:_ 5:_ 6:b 7:gggg
train-C10818,1:gg 2:_ 3:bbb 4:_ 5:_ 6:_ 7:gggg
train-C10819,1:_ 2:_ 3:o 4:o 5:_ 6:_ 7:_
train-C10820,1:_ 2:bb 3:yyy 4:_ 5:yyy 6:_ 7:bbb
train-C10821,1:rr 2:ooo 3:_ 4:ooo 5:_ 6:_ 7:_
train-C10822,1:p 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10823,1:_ 2:_ 3:_ 4:_ 5:_ 6:g 7:_
train-C10824,1:bb 2:_ 3:ggg 4:p 5:pp 6:_ 7:yy
train-C10825,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-C10827,1:_ 2:rr 3:_ 4:yy 5:_ 6:yyyy 7:_
train-C10828,1:_ 2:yyp 3:_ 4:_ 5:_ 6:bbb 7:_
train-C10829,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:yy
train-C10830,1:_ 2:oo 3:ggg 4:yy 5:ggg 6:_ 7:bbb
train-C10831,1:oooo 2:gg 3:_ 4:g 5:yy 6:_ 7:o
train-C10832,1:bbb 2:_ 3:_ 4:ooo 5:_ 6:bbb 7:yy
train-C10833,1:rr 2:yy 3:_ 4:_ 5:_ 6:_ 7:_
train-C10834,1:_ 2:_ 3:ooo 4:_ 5:ooo 6:bb 7:_
train-C10835,1:_ 2:_ 3:y 4:_ 5:_ 6:_ 7:_
train-C10836,1:ppp 2:_ 3:_ 4:ppp 5:rr 6:_ 7:yy
train-C10837,1:_ 2:_ 3:_ 4:_ 5:rrrr 6:yy 7:_
train-C10838,1:rr 2:_ 3:_ 4:yyy 5:_ 6:_ 7:pp
train-C10840,1:y 2:r 3:y 4:_ 5:_ 6:gg 7:p
train-C10841,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10842,1:_ 2:go 3:_ 4:g 5:pp 6:_ 7:r
train-C10843,1:_ 2:ooo 3:_ 4:gg 5:gggg 6:_ 7:ppy
train-C10844,1:_ 2:_ 3:yy 4:_ 5:r 6:_ 7:_
train-C10845,1:_ 2:o 3:_ 4:pp 5:_ 6:oooo 7:_
train-C10847,1:_ 2:_ 3:_ 4:_ 5:_ 6:bb 7:_
train-C10848,1:_ 2:rrr 3:_ 4:ppy 5:rrrr 6:rrrr 7:yy
train-C10850,1:_ 2:o 3:_ 4:_ 5:_ 6:_ 7:g
train-C10851,1:yy 2:_ 3:_ 4:ygg 5:yyy 6:_ 7:gg
train-C10852,1:_ 2:ooo 3:oo 4:ggg 5:og 6:ppp 7:_
train-C10853,1:gggg 2:_ 3:bb 4:_ 5:_ 6:_ 7:yyy
train-C10856,1:oooo 2:_ 3:ooo 4:_ 5:_ 6:_ 7:oooo
train-C10857,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-C10859,1:_ 2:oo 3:oo 4:_ 5:rr 6:_ 7:_
train-C10860,1:bbb 2:_ 3:oo 4:_ 5:ggg 6:_ 7:_
train-C10862,1:gg 2:_ 3:bbb 4:_ 5:pp 6:_ 7:_
train-C10863,1:rr 2:_ 3:_ 4:ppy 5:_ 6:pppp 7:_
train-C10864,1:_ 2:ggg 3:p 4:pppp 5:_ 6:pp 7:yyyy
train-C10865,1:_ 2:_ 3:r 4:bbb 5:_ 6:o 7:_
train-C10866,1:bb 2:rrrr 3:ppp 4:rrr 5:_ 6:_ 7:_
train-C10867,1:_ 2:pgg 3:_ 4:ggg 5:_ 6:gggg 7:_
train-C10868,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:_
train-C10869,1:_ 2:_ 3:oog 4:yy 5:y 6:g 7:p
train-C10871,1:_ 2:ooo 3:_ 4:rrr 5:_ 6:p 7:_
train-C10872,1:yyy 2:_ 3:bbb 4:_ 5:y 6:_ 7:_
train-C10873,1:bbb 2:oooo 3:_ 4:_ 5:_ 6:_ 7:_
train-C10874,1:_ 2:_ 3:_ 4:yg 5:_ 6:gggg 7:_
train-C10875,1:bbb 2:gg 3:_ 4:gggg 5:_ 6:_ 7:_
train-C10876,1:rrr 2:_ 3:_ 4:yyr 5:_ 6:_ 7:_
train-C10878,1:p 2:_ 3:_ 4:_ 5:_ 6:_ 7:bb
train-C10879,1:_ 2:_ 3:rr 4:_ 5:_ 6:_ 7:_
train-C10880,1:rrr 2:rrrr 3:_ 4:gg 5:rr 6:_ 7:_
train-C10881,1:_ 2:rr 3:_ 4:_ 5:_ 6:y 7:_
train-C10882,1:gggg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10883,1:_ 2:_ 3:r 4:_ 5:yy 6:oo 7:y
train-C10884,1:rrr 2:ggg 3:ppp 4:_ 5:_ 6:yyy 7:pp
train-C10885,1:_ 2:_ 3:ogg 4:_ 5:_ 6:_ 7:_
train-C10886,1:_ 2:_ 3:bb 4:_ 5:_ 6:_ 7:_
train-C10887,1:_ 2:y 3:o 4:gyp 5:_ 6:ggg 7:_
train-C10888,1:g 2:oooo 3:_ 4:_ 5:_ 6:o 7:_
train-C10891,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:oo
train-C10892,1:_ 2:rrr 3:_ 4:yyyy 5:_ 6:o 7:pppp
train-C10893,1:rrrr 2:_ 3:_ 4:_ 5:p 6:bbb 7:_
train-C10894,1:_ 2:r 3:_ 4:_ 5:rr 6:yy 7:_
train-C10895,1:_ 2:_ 3:g 4:_ 5:_ 6:rrr 7:gg
train-C10896,1:rr 2:pp 3:p 4:_ 5:p 6:y 7:_
train-C10897,1:_ 2:_ 3:_ 4:r 5:_ 6:rrrr 7:_
train-C10898,1:_ 2:g 3:bbb 4:ppp 5:_ 6:_ 7:_
train-C10899,1:_ 2:yyy 3:ry 4:pppp 5:_ 6:pppp 7:_
train-C10900,1:ppp 2:pppp 3:_ 4:_ 5:o 6:_ 7:pp
train-C10901,1:poo 2:_ 3:_ 4:ooo 5:_ 6:_ 7:_
train-C10902,1:bbb 2:_ 3:yyy 4:_ 5:_ 6:ooo 7:_
train-C10903,1:rrrr 2:_ 3:g 4:_ 5:_ 6:_ 7:_
train-C10904,1:rr 2:gg 3:_ 4:_ 5:oo 6:y 7:_
train-C10905,1:r 2:ggg 3:_ 4:y 5:_ 6:_ 7:y
train-C10907,1:_ 2:_ 3:g 4:_ 5:_ 6:bbb 7:_
train-C10908,1:pppp 2:_ 3:_ 4:ooo 5:yy 6:gg 7:bbb
train-C10909,1:ppp 2:yyy 3:_ 4:o 5:_ 6:_ 7:_
train-C10910,1:p 2:p 3:yyy 4:_ 5:_ 6:gggg 7:_
train-C10911,1:oo 2:_ 3:oo 4:yyyy 5:_ 6:_ 7:y
train-C10912,1:rr 2:ooo 3:oo 4:bbb 5:rr 6:_ 7:_
train-C10914,1:oo 2:_ 3:bbb 4:_ 5:gggg 6:ppp 7:_
train-C10915,1:ggg 2:rrrr 3:ggg 4:yy 5:y 6:_ 7:_
train-C10916,1:_ 2:yyyy 3:pp 4:bb 5:_ 6:_ 7:_
train-C10917,1:yy 2:yyy 3:yy 4:rrrr 5:_ 6:_ 7:yy
train-C10918,1:_ 2:_ 3:ppp 4:ooo 5:_ 6:ggg 7:y
train-C10919,1:oooo 2:p 3:r 4:_ 5:_ 6:oyy 7:pppp
train-C10920,1:_ 2:_ 3:_ 4:ppp 5:y 6:_ 7:_
train-C10921,1:_ 2:gggg 3:yyyy 4:_ 5:yyy 6:rr 7:rrr
train-C10922,1:_ 2:_ 3:_ 4:yr 5:_ 6:_ 7:ppp
train-C10923,1:bbb 2:ggg 3:_ 4:pppp 5:_ 6:p 7:rrr
train-C10924,1:yy 2:pp 3:_ 4:_ 5:oo 6:rrr 7:_
train-C10925,1:_ 2:yyyy 3:_ 4:oo 5:oooo 6:_ 7:gg
train-C10926,1:o 2:_ 3:_ 4:rro 5:gggg 6:_ 7:_
train-C10927,1:_ 2:_ 3:_ 4:_ 5:_ 6:yy 7:_
train-C10928,1:_ 2:_ 3:rr 4:_ 5:_ 6:_ 7:bbb
train-C10929,1:oo 2:bbb 3:ggg 4:_ 5:_ 6:ppp 7:_
train-C10930,1:_ 2:g 3:ooo 4:_ 5:_ 6:_ 7:gg
train-C10931,1:_ 2:o 3:_ 4:_ 5:ppp 6:_ 7:g
train-C10933,1:oooo 2:_ 3:y 4:rr 5:_ 6:_ 7:_
train-C10934,1:gggg 2:yyy 3:y 4:rrr 5:_ 6:_ 7:yy
train-C10935,1:_ 2:_ 3:b 4:_ 5:_ 6:_ 7:_
train-C10940,1:_ 2:gg 3:oy 4:_ 5:rr 6:y 7:r
train-C10941,1:_ 2:ggg 3:_ 4:_ 5:rrr 6:ppp 7:_
train-C10942,1:_ 2:rrrr 3:_ 4:ppp 5:bb 6:p 7:_
train-C10943,1:pppp 2:g 3:_ 4:_ 5:_ 6:_ 7:yy
train-C10944,1:rrrr 2:_ 3:_ 4:_ 5:_ 6:_ 7:pgg
train-C10945,1:_ 2:_ 3:_ 4:oo 5:_ 6:r 7:_
train-C10949,1:r 2:_ 3:_ 4:rrrr 5:_ 6:oo 7:_
train-C10950,1:ppp 2:gggg 3:_ 4:yp 5:_ 6:oyy 7:_
train-C10951,1:_ 2:_ 3:_ 4:_ 5:_ 6:pp 7:_
train-C10952,1:_ 2:bb 3:ooo 4:ooo 5:yyy 6:_ 7:ooo
train-C10955,1:_ 2:oo 3:_ 4:_ 5:_ 6:_ 7:_
train-C10956,1:_ 2:oooo 3:r 4:_ 5:_ 6:ppp 7:_
train-C10957,1:y 2:_ 3:pp 4:_ 5:rrr 6:_ 7:_
train-C10958,1:_ 2:y 3:_ 4:_ 5:ppp 6:_ 7:yy
train-C10959,1:yyyy 2:y 3:_ 4:_ 5:r 6:_ 7:_
train-C10960,1:bbb 2:y 3:rrr 4:pppp 5:r 6:_ 7:_
train-C10961,1:_ 2:_ 3:ggg 4:b 5:_ 6:yyyy 7:gg
train-C10962,1:_ 2:_ 3:_ 4:_ 5:ryy 6:ggg 7:ppp
train-C10963,1:_ 2:_ 3:y 4:_ 5:_ 6:oo 7:pppp
train-C10965,1:_ 2:_ 3:_ 4:_ 5:pppp 6:y 7:_
train-C10966,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10967,1:_ 2:_ 3:_ 4:yy 5:g 6:_ 7:_
train-C10968,1:_ 2:rrr 3:orr 4:_ 5:_ 6:ggg 7:_
train-C10969,1:_ 2:b 3:_ 4:oooo 5:_ 6:_ 7:_
train-C10970,1:bb 2:rrr 3:_ 4:yyy 5:ppp 6:_ 7:_
train-C10972,1:r 2:ggr 3:rr 4:_ 5:_ 6:_ 7:_
train-C10973,1:_ 2:yyy 3:gg 4:bbb 5:pppp 6:rrr 7:_
train-C10975,1:oo 2:yyyy 3:ggg 4:y 5:_ 6:pppp 7:p
train-C10977,1:_ 2:_ 3:_ 4:_ 5:orp 6:pppp 7:ppp
train-C10978,1:_ 2:bb 3:_ 4:yyy 5:r 6:pppp 7:ggg
train-C10980,1:_ 2:rrr 3:bbb 4:rrr 5:_ 6:gg 7:_
train-C10981,1:_ 2:_ 3:_ 4:o 5:_ 6:bbb 7:ppp
train-C10982,1:_ 2:y 3:o 4:_ 5:ggg 6:_ 7:_
train-C10983,1:_ 2:_ 3:_ 4:pp 5:o 6:oyo 7:_
train-C10984,1:_ 2:_ 3:_ 4:ppp 5:_ 6:ooo 7:_
train-C10985,1:_ 2:_ 3:pp 4:_ 5:_ 6:_ 7:_
train-C10986,1:_ 2:_ 3:yyy 4:_ 5:rr 6:_ 7:ggg
train-C10987,1:ggg 2:_ 3:_ 4:yyy 5:_ 6:_ 7:_
train-C10988,1:y 2:oooo 3:_ 4:yy 5:oo 6:_ 7:_
train-C10989,1:r 2:pp 3:rrr 4:_ 5:_ 6:rrr 7:_
train-C10990,1:_ 2:_ 3:_ 4:rrr 5:yoo 6:yyr 7:_
train-C10991,1:_ 2:_ 3:pp 4:_ 5:_ 6:_ 7:_
train-C10992,1:r 2:_ 3:_ 4:_ 5:rpp 6:_ 7:yyy
train-C10993,1:_ 2:_ 3:_ 4:_ 5:ppr 6:_ 7:_
train-C10994,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10995,1:gggg 2:ooo 3:_ 4:_ 5:gggg 6:bb 7:_
train-C10996,1:_ 2:o 3:oo 4:_ 5:bb 6:_ 7:_
train-C10997,1:ggg 2:_ 3:oooo 4:bbb 5:_ 6:pp 7:_
train-C10998,1:yy 2:o 3:_ 4:_ 5:_ 6:_ 7:yyy
train-C11001,1:_ 2:_ 3:r 4:pp 5:oo 6:_ 7:_
train-C11002,1:_ 2:bbb 3:yyy 4:_ 5:_ 6:ooo 7:_
train-C11003,1:_ 2:rrr 3:_ 4:_ 5:pp 6:_ 7:_
train-C11004,1:_ 2:_ 3:_ 4:ooo 5:_ 6:_ 7:_
train-C11005,1:o 2:gggg 3:_ 4:_ 5:goo 6:_ 7:_
train-C11007,1:gg 2:_ 3:_ 4:r 5:yyyy 6:_ 7:rr
train-C11008,1:pr 2:_ 3:_ 4:_ 5:_ 6:ppp 7:_
train-C11009,1:_ 2:_ 3:_ 4:_ 5:_ 6:o 7:rr
train-C11010,1:yyy 2:_ 3:o 4:_ 5:g 6:_ 7:_
train-C11011,1:ppp 2:oo 3:_ 4:ppp 5:_ 6:_ 7:_
train-C11012,1:_ 2:_ 3:_ 4:_ 5:_ 6:ooo 7:_
train-C11013,1:ooo 2:_ 3:r 4:_ 5:_ 6:bbb 7:_
train-C11014,1:_ 2:_ 3:_ 4:bbb 5:ooo 6:_ 7:_
train-C11015,1:ppo 2:yyyy 3:o 4:_ 5:_ 6:yy 7:gg
train-C11016,1:ggp 2:pppp 3:_ 4:poo 5:ppp 6:_ 7:_
train-C11017,1:_ 2:ggg 3:_ 4:_ 5:_ 6:_ 7:bb
train-C11018,1:_ 2:rr 3:_ 4:_ 5:_ 6:rrrr 7:_
train-C11020,1:_ 2:_ 3:gg 4:bb 5:_ 6:gggg 7:_
train-C11021,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C11022,1:_ 2:_ 3:_ 4:oo 5:ggg 6:_ 7:_
train-C11023,1:_ 2:pppp 3:_ 4:_ 5:pppp 6:_ 7:ooo
train-C11024,1:ooo 2:_ 3:_ 4:bbb 5:_ 6:_ 7:oo
train-C11025,1:op 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11026,1:_ 2:bbb 3:gggg 4:_ 5:yy 6:oo 7:_
train-C11027,1:_ 2:p 3:bbb 4:ooo 5:_ 6:yyy 7:_
train-C11028,1:_ 2:_ 3:yyyy 4:y 5:_ 6:yyy 7:_
train-C11030,1:_ 2:gg 3:_ 4:_ 5:_ 6:g 7:_
train-C11031,1:ppp 2:rrr 3:bbb 4:rg 5:_ 6:_ 7:_
train-C11033,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:_
train-C11034,1:_ 2:_ 3:y 4:y 5:ggg 6:pppp 7:bbb
train-C11035,1:_ 2:_ 3:_ 4:rr 5:oooo 6:bb 7:_
train-C11036,1:_ 2:_ 3:r 4:y 5:_ 6:_ 7:_
train-C11037,1:y 2:_ 3:_ 4:_ 5:oo 6:_ 7:_
train-C11038,1:ygr 2:_ 3:g 4:_ 5:ooo 6:_ 7:_
train-C11040,1:pp 2:_ 3:g 4:_ 5:yyy 6:_ 7:_
train-C11041,1:_ 2:ryr 3:_ 4:gggg 5:_ 6:_ 7:g
train-C11043,1:b 2:_ 3:_ 4:oooo 5:ppr 6:rrr 7:_
train-C11045,1:yyy 2:oooo 3:_ 4:bb 5:_ 6:_ 7:rrr
train-C11047,1:_ 2:rr 3:yyy 4:_ 5:g 6:_ 7:gggg
train-C11048,1:_ 2:_ 3:_ 4:ggp 5:_ 6:_ 7:yyy
train-C11049,1:_ 2:_ 3:_ 4:_ 5:yyy 6:yy 7:oy
train-C11050,1:_ 2:_ 3:ryp 4:rrr 5:_ 6:ggg 7:ppp
train-C11052,1:gggg 2:rrr 3:gg 4:oo 5:_ 6:_ 7:b
train-C11053,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:bbb
train-C11056,1:_ 2:rrrr 3:yy 4:ooo 5:g 6:_ 7:yyy
train-C11057,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:p
train-C11058,1:g 2:_ 3:_ 4:yyy 5:ooo 6:yyy 7:y
train-C11059,1:_ 2:_ 3:o 4:_ 5:ggg 6:_ 7:_
train-C11061,1:gggg 2:_ 3:_ 4:_ 5:_ 6:_ 7:o
train-C11062,1:b 2:_ 3:_ 4:ggg 5:_ 6:yyy 7:_
train-C11063,1:_ 2:_ 3:_ 4:gg 5:_ 6:_ 7:p
train-C11064,1:_ 2:yy 3:_ 4:_ 5:_ 6:oop 7:gg
train-C11066,1:yyyy 2:_ 3:gg 4:_ 5:_ 6:ggg 7:_
train-C11067,1:bbb 2:ggg 3:_ 4:_ 5:g 6:_ 7:_
train-C11068,1:gggg 2:rr 3:_ 4:_ 5:_ 6:_ 7:_
train-C11070,1:_ 2:ggg 3:_ 4:_ 5:_ 6:_ 7:_
train-C11071,1:_ 2:_ 3:_ 4:yyy 5:_ 6:_ 7:_
train-C11072,1:oo 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-C11073,1:_ 2:_ 3:_ 4:pp 5:bbb 6:_ 7:_
train-C11075,1:yy 2:g 3:_ 4:ppp 5:bbb 6:pppp 7:_
train-C11077,1:rr 2:_ 3:_ 4:yy 5:_ 6:yyy 7:_
train-C11078,1:_ 2:r 3:_ 4:o 5:_ 6:rrrr 7:yyy
train-C11079,1:_ 2:_ 3:_ 4:g 5:_ 6:_ 7:_
train-C11080,1:_ 2:_ 3:_ 4:pp 5:gg 6:oo 7:rr
train-C11081,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:yy
train-C11082,1:gggg 2:ooo 3:y 4:_ 5:_ 6:_ 7:_
train-C11083,1:_ 2:pppp 3:ppg 4:yy 5:_ 6:_ 7:rrr
train-C11085,1:b 2:yyyy 3:ooo 4:_ 5:_ 6:yy 7:ppp
train-C11087,1:pp 2:r 3:oo 4:yy 5:yy 6:_ 7:_
train-C11088,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11089,1:_ 2:_ 3:_ 4:_ 5:_ 6:g 7:_
train-C11090,1:yyy 2:_ 3:g 4:bbb 5:ppp 6:yyy 7:_
train-C11091,1:oyy 2:_ 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C11092,1:_ 2:rr 3:yyy 4:_ 5:_ 6:_ 7:gggg
train-C11094,1:_ 2:gggg 3:_ 4:_ 5:_ 6:bbb 7:_
train-C11095,1:ooo 2:_ 3:_ 4:_ 5:oo 6:_ 7:rr
train-C11097,1:o 2:_ 3:_ 4:_ 5:_ 6:ppp 7:_
train-C11098,1:_ 2:_ 3:o 4:bbb 5:_ 6:_ 7:_
train-C11099,1:_ 2:_ 3:_ 4:_ 5:_ 6:y 7:yyy
train-C11100,1:_ 2:_ 3:_ 4:_ 5:yo 6:_ 7:oooo
train-C11101,1:y 2:ggg 3:_ 4:rrrr 5:oo 6:_ 7:ggg
train-C11102,1:_ 2:_ 3:pppp 4:_ 5:yy 6:rrrr 7:oyy
train-C11103,1:_ 2:_ 3:_ 4:_ 5:gg 6:_ 7:ggg
train-C11104,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C11105,1:_ 2:gg 3:_ 4:_ 5:_ 6:bbb 7:_
train-C11106,1:_ 2:_ 3:_ 4:_ 5:r 6:bb 7:_
train-C11108,1:r 2:rr 3:_ 4:r 5:o 6:oo 7:bbb
train-C11109,1:_ 2:_ 3:_ 4:_ 5:rr 6:ppp 7:_
train-C11110,1:_ 2:gg 3:_ 4:oo 5:ypp 6:_ 7:_
train-C11112,1:_ 2:pppp 3:rrrr 4:_ 5:_ 6:_ 7:ygy
