id,final_world_state
train-B21355-1,1:y 2:oooo 3:_ 4:p 5:yyy 6:yyyy 7:yyy
train-B21355-2,1:_ 2:oooo 3:_ 4:py 5:yyy 6:yyyy 7:yyy
train-B21355-3,1:_ 2:oooo 3:_ 4:bb 5:yyy 6:yyyy 7:yyy
train-B21355-4,1:_ 2:oooo 3:_ 4:bb 5:yyy 6:_ 7:yyy
train-B21356-0,1:rrr 2:o 3:_ 4:gg 5:_ 6:gggg 7:oo
train-B21356-1,1:rrr 2:_ 3:_ 4:gg 5:_ 6:gggg 7:oo
train-B21356-2,1:rrr 2:_ 3:_ 4:gg 5:_ 6:gg 7:oo
train-B21356-3,1:rrr 2:_ 3:_ 4:gg 5:_ 6:g 7:oo
train-B21356-4,1:rrr 2:_ 3:_ 4:_ 5:_ 6:ggg 7:oo
train-B21357-0,1:_ 2:gggg 3:rrrr 4:y 5:yyy 6:yy 7:p
train-B21357-1,1:_ 2:gggg 3:rrrr 4:y 5:yyy 6:yy 7:_
train-B21357-2,1:_ 2:gggg 3:rrrr 4:_ 5:yyy 6:yyy 7:_
train-B21357-3,1:_ 2:gggg 3:rrrr 4:_ 5:yyy 6:_ 7:_
train-B21357-4,1:_ 2:gggg 3:r 4:_ 5:yyy 6:_ 7:_
train-B21358-0,1:yyy 2:ggg 3:r 4:_ 5:ooo 6:p 7:_
train-B21358-1,1:yyy 2:ggg 3:_ 4:_ 5:ooo 6:p 7:_
train-B21358-2,1:yyy 2:ggg 3:_ 4:_ 5:ooo 6:_ 7:_
train-B21358-3,1:yyy 2:ggg 3:_ 4:_ 5:oo 6:_ 7:_
train-B21358-4,1:yyy 2:ggg 3:_ 4:_ 5:_ 6:_ 7:_
train-B21360-0,1:o 2:o 3:_ 4:rr 5:y 6:p 7:rr
train-B21360-1,1:o 2:o 3:_ 4:rr 5:_ 6:p 7:rr
train-B21360-2,1:o 2:o 3:_ 4:rr 5:_ 6:prr 7:_
train-B21360-3,1:o 2:_ 3:_ 4:rro 5:_ 6:prr 7:_
train-B21360-4,1:o 2:_ 3:_ 4:rro 5:_ 6:_ 7:_
train-B21361-0,1:ppp 2:r 3:_ 4:y 5:pp 6:r 7:yy
train-B21361-1,1:ppp 2:ry 3:_ 4:_ 5:pp 6:r 7:yy
train-B21361-2,1:ppp 2:r 3:_ 4:_ 5:pp 6:r 7:yy
train-B21361-3,1:ppp 2:r 3:_ 4:_ 5:_ 6:r 7:yy
train-B21361-4,1:ppp 2:r 3:_ 4:_ 5:_ 6:_ 7:yyr
train-B21362-0,1:_ 2:o 3:_ 4:rrrr 5:ggg 6:pp 7:rrr
train-B21362-1,1:_ 2:_ 3:_ 4:rrrr 5:ggg 6:ppo 7:rrr
train-B21362-2,1:_ 2:_ 3:_ 4:rrrr 5:ggg 6:_ 7:rrr
train-B21362-3,1:_ 2:_ 3:_ 4:rrrr 5:_ 6:_ 7:rrr
train-B21362-4,1:_ 2:_ 3:_ 4:rrrr 5:_ 6:_ 7:r
train-B21363-0,1:y 2:_ 3:_ 4:_ 5:_ 6:oooo 7:_
train-B21363-1,1:_ 2:_ 3:_ 4:_ 5:_ 6:oooo 7:_
train-B21363-2,1:_ 2:_ 3:_ 4:_ 5:_ 6:ooo 7:_
train-B21363-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:o 7:_
train-B21363-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-B21364-0,1:gggg 2:_ 3:ggg 4:yyyy 5:ooo 6:_ 7:rr
train-B21364-1,1:g 2:_ 3:ggg 4:yyyy 5:ooo 6:_ 7:rr
train-B21364-2,1:g 2:_ 3:ggg 4:yyyy 5:_ 6:_ 7:rr
train-B21364-3,1:_ 2:_ 3:ggg 4:yyyy 5:_ 6:_ 7:rr
train-B21364-4,1:_ 2:_ 3:ggg 4:yyy 5:_ 6:_ 7:rr
train-B21365-0,1:rrr 2:oo 3:o 4:oooo 5:_ 6:_ 7:yy
train-B21365-1,1:rrr 2:ooo 3:_ 4:oooo 5:_ 6:_ 7:yy
train-B21365-2,1:rrr 2:ooo 3:_ 4:oooo 5:_ 6:_ 7:_
train-B21365-3,1:rrr 2:oo 3:_ 4:oooo 5:_ 6:_ 7:_
train-B21365-4,1:rr 2:oo 3:_ 4:oooo 5:_ 6:_ 7:_
train-B21366-0,1:ooo 2:y 3:ooo 4:gggg 5:ppp 6:_ 7:_
train-B21366-1,1:ooo 2:y 3:_ 4:gggg 5:ppp 6:_ 7:_
train-B21366-2,1:ooo 2:y 3:_ 4:_ 5:ppp 6:_ 7:_
train-B21366-3,1:ooo 2:y 3:_ 4:_ 5:p 6:_ 7:_
train-B21366-4,1:ooo 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-B21367-0,1:pppp 2:_ 3:ooo 4:_ 5:ppp 6:rrrr 7:pppp
train-B21367-1,1:pppp 2:_ 3:oo 4:_ 5:ppp 6:rrrr 7:pppp
train-B21367-2,1:pppp 2:_ 3:oo 4:_ 5:ppp 6:rrrr 7:pp
train-B21367-3,1:pppp 2:_ 3:oo 4:_ 5:ppp 6:rrrr 7:p
train-B21367-4,1:pppp 2:_ 3:o 4:_ 5:ppp 6:rrrr 7:p
train-B21368-0,1:y 2:r 3:yyyy 4:_ 5:r 6:gggg 7:_
train-B21368-1,1:y 2:r 3:_ 4:_ 5:r 6:gggg 7:_
train-B21368-2,1:yr 2:_ 3:_ 4:_ 5:r 6:gggg 7:_
train-B21368-3,1:bb 2:_ 3:_ 4:_ 5:r 6:gggg 7:_
train-B21368-4,1:bb 2:_ 3:_ 4:_ 5:r 6:gg 7:_
train-B21369-0,1:yyyy 2:yy 3:r 4:o 5:pppp 6:rrrr 7:p
train-B21369-1,1:yyyy 2:yy 3:r 4:o 5:pppp 6:rrrr 7:_
train-B21369-2,1:yyyy 2:yy 3:_ 4:or 5:pppp 6:rrrr 7:_
train-B21369-3,1:yyyy 2:yy 3:_ 4:bb 5:pppp 6:rrrr 7:_
train-B21369-4,1:yyyy 2:y 3:_ 4:bb 5:pppp 6:rrrr 7:_
train-B21371-0,1:g 2:_ 3:_ 4:_ 5:pp 6:g 7:_
train-B21371-1,1:gpp 2:_ 3:_ 4:_ 5:_ 6:g 7:_
train-B21371-2,1:g 2:_ 3:_ 4:_ 5:_ 6:g 7:_
train-B21371-3,1:gg 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-B21371-4,1:g 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-B21373-0,1:yy 2:oo 3:oo 4:_ 5:rr 6:p 7:g
train-B21373-1,1:yy 2:oo 3:oo 4:_ 5:r 6:p 7:g
train-B21373-2,1:yy 2:oo 3:oo 4:_ 5:r 6:p 7:_
train-B21373-3,1:yy 2:oo 3:_ 4:_ 5:r 6:poo 7:_
train-B21373-4,1:yy 2:oo 3:_ 4:_ 5:r 6:bbb 7:_
train-B21374-0,1:ggg 2:g 3:ppp 4:gg 5:pppp 6:_ 7:rrrr
train-B21374-1,1:ggg 2:g 3:_ 4:gg 5:pppp 6:_ 7:rrrr
train-B21374-2,1:ggg 2:_ 3:_ 4:ggg 5:pppp 6:_ 7:rrrr
train-B21374-3,1:ggg 2:_ 3:_ 4:ggg 5:ppp 6:_ 7:rrrr
train-B21374-4,1:ggg 2:_ 3:_ 4:ggg 5:p 6:_ 7:rrrr
train-B21375-0,1:_ 2:_ 3:_ 4:rrrr 5:g 6:oo 7:o
train-B21375-1,1:_ 2:_ 3:_ 4:rrrr 5:_ 6:oo 7:o
train-B21375-2,1:_ 2:_ 3:_ 4:rrrr 5:_ 6:_ 7:ooo
train-B21375-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ooo
train-B21375-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:oo
train-B21376-0,1:_ 2:p 3:pp 4:o 5:rrrr 6:p 7:pp
train-B21376-1,1:_ 2:p 3:pp 4:o 5:rrrr 6:_ 7:ppp
train-B21376-2,1:_ 2:p 3:pp 4:o 5:rr 6:_ 7:ppp
train-B21376-3,1:_ 2:p 3:_ 4:opp 5:rr 6:_ 7:ppp
train-B21376-4,1:_ 2:_ 3:_ 4:opp 5:rr 6:_ 7:ppp
train-B21377-0,1:rrrr 2:g 3:p 4:y 5:gg 6:p 7:ppp
train-B21377-1,1:rrrr 2:g 3:py 4:_ 5:gg 6:p 7:ppp
train-B21377-2,1:rrrr 2:_ 3:py 4:_ 5:gg 6:pg 7:ppp
train-B21377-3,1:rrrr 2:_ 3:py 4:_ 5:gg 6:bb 7:ppp
train-B21377-4,1:rrrr 2:_ 3:py 4:_ 5:gg 6:_ 7:ppp
train-B21378-0,1:_ 2:yyyy 3:ggg 4:r 5:yyy 6:ppp 7:rrrr
train-B21378-1,1:_ 2:yyyy 3:ggg 4:r 5:yy 6:ppp 7:rrrr
train-B21378-2,1:_ 2:yyyy 3:ggg 4:r 5:yy 6:ppp 7:r
train-B21378-3,1:_ 2:yyyy 3:ggg 4:r 5:yy 6:p 7:r
train-B21378-4,1:_ 2:y 3:ggg 4:r 5:yy 6:p 7:r
train-B21379-0,1:gggg 2:g 3:p 4:_ 5:gg 6:r 7:_
train-B21379-1,1:gggg 2:g 3:_ 4:_ 5:gg 6:rp 7:_
train-B21379-2,1:gggg 2:_ 3:_ 4:_ 5:gg 6:rp 7:_
train-B21379-3,1:gggg 2:_ 3:_ 4:_ 5:_ 6:rp 7:_
train-B21379-4,1:gggg 2:_ 3:_ 4:_ 5:_ 6:bb 7:_
train-B21380-0,1:_ 2:o 3:g 4:p 5:_ 6:rrr 7:rrr
train-B21380-1,1:_ 2:op 3:g 4:_ 5:_ 6:rrr 7:rrr
train-B21380-2,1:_ 2:op 3:g 4:_ 5:_ 6:rrr 7:r
train-B21380-3,1:_ 2:op 3:_ 4:_ 5:_ 6:rrr 7:rg
train-B21380-4,1:_ 2:op 3:_ 4:_ 5:_ 6:rrr 7:bb
train-B21381-0,1:rrrr 2:yyyy 3:p 4:_ 5:o 6:oooo 7:yy
train-B21381-1,1:rrrr 2:yyyy 3:p 4:_ 5:_ 6:oooo 7:yyo
train-B21381-2,1:rrrr 2:yyyy 3:_ 4:_ 5:_ 6:oooo 7:yyo
train-B21381-3,1:rrrr 2:yyyy 3:_ 4:_ 5:_ 6:oooo 7:_
train-B21381-4,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:oooo 7:_
train-B21382-0,1:_ 2:pp 3:y 4:yyyy 5:_ 6:_ 7:ggg
train-B21382-1,1:_ 2:pp 3:y 4:y 5:_ 6:_ 7:ggg
train-B21382-2,1:_ 2:pp 3:_ 4:y 5:_ 6:_ 7:ggg
train-B21382-3,1:_ 2:pp 3:_ 4:y 5:_ 6:_ 7:g
train-B21382-4,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:gpp
train-B21384-0,1:o 2:_ 3:ppp 4:p 5:p 6:y 7:_
train-B21384-1,1:o 2:_ 3:ppp 4:p 5:_ 6:yp 7:_
train-B21384-2,1:o 2:_ 3:ppp 4:p 5:_ 6:bb 7:_
train-B21384-3,1:o 2:_ 3:ppp 4:_ 5:_ 6:bb 7:_
train-B21384-4,1:obb 2:_ 3:ppp 4:_ 5:_ 6:_ 7:_
train-B21385-0,1:r 2:gggg 3:gg 4:oo 5:yy 6:g 7:_
train-B21385-1,1:r 2:gggg 3:gg 4:oo 5:yy 6:_ 7:_
train-B21385-2,1:r 2:gggg 3:_ 4:oo 5:yy 6:_ 7:_
train-B21385-3,1:_ 2:gggg 3:_ 4:oor 5:yy 6:_ 7:_
train-B21385-4,1:_ 2:g 3:_ 4:oor 5:yy 6:_ 7:_
train-B21386-0,1:_ 2:ooo 3:p 4:pp 5:_ 6:o 7:_
train-B21386-1,1:_ 2:ooo 3:p 4:p 5:_ 6:o 7:_
train-B21386-2,1:_ 2:ooo 3:p 4:po 5:_ 6:_ 7:_
train-B21386-3,1:_ 2:ooo 3:p 4:bb 5:_ 6:_ 7:_
train-B21386-4,1:_ 2:o 3:p 4:bb 5:_ 6:_ 7:_
train-B21387-0,1:_ 2:pp 3:p 4:_ 5:gg 6:_ 7:yy
train-B21387-1,1:_ 2:pp 3:p 4:_ 5:gg 6:_ 7:_
train-B21387-2,1:_ 2:pp 3:pgg 4:_ 5:_ 6:_ 7:_
train-B21387-3,1:_ 2:pp 3:bbb 4:_ 5:_ 6:_ 7:_
train-B21387-4,1:_ 2:pp 3:b 4:_ 5:_ 6:_ 7:_
train-B21388-0,1:ggg 2:rrrr 3:_ 4:yy 5:rrr 6:gggg 7:_
train-B21388-1,1:ggg 2:rrrr 3:_ 4:yy 5:_ 6:gggg 7:_
train-B21388-2,1:ggg 2:r 3:_ 4:yy 5:_ 6:gggg 7:_
train-B21388-3,1:ggg 2:_ 3:_ 4:yy 5:_ 6:gggg 7:_
train-B21388-4,1:gg 2:_ 3:_ 4:yy 5:_ 6:gggg 7:_
train-B21389-0,1:_ 2:ooo 3:yyy 4:g 5:_ 6:_ 7:p
train-B21389-1,1:_ 2:ooo 3:yyy 4:_ 5:_ 6:_ 7:p
train-B21389-2,1:_ 2:_ 3:yyy 4:_ 5:_ 6:_ 7:p
train-B21389-3,1:_ 2:_ 3:yyy 4:_ 5:_ 6:_ 7:_
train-B21389-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-B21390-0,1:gg 2:rr 3:o 4:_ 5:_ 6:_ 7:yyyy
train-B21390-1,1:gg 2:_ 3:orr 4:_ 5:_ 6:_ 7:yyyy
train-B21390-2,1:gg 2:_ 3:or 4:_ 5:_ 6:_ 7:yyyy
train-B21390-3,1:g 2:_ 3:or 4:_ 5:_ 6:_ 7:yyyy
train-B21390-4,1:gro 2:_ 3:_ 4:_ 5:_ 6:_ 7:yyyy
train-B21391-0,1:yyyy 2:_ 3:gggg 4:ooo 5:ppp 6:_ 7:oo
train-B21391-1,1:yyyy 2:_ 3:gggg 4:ooo 5:pp 6:_ 7:oo
train-B21391-2,1:yyyy 2:_ 3:g 4:ooo 5:pp 6:_ 7:oo
train-B21391-3,1:yyyy 2:_ 3:g 4:ooo 5:p 6:_ 7:oo
train-B21391-4,1:yyyy 2:_ 3:g 4:_ 5:p 6:_ 7:oo
train-B21393-0,1:o 2:_ 3:g 4:o 5:yy 6:p 7:rrr
train-B21393-1,1:o 2:_ 3:g 4:o 5:_ 6:p 7:rrr
train-B21393-2,1:o 2:_ 3:go 4:_ 5:_ 6:p 7:rrr
train-B21393-3,1:o 2:_ 3:bb 4:_ 5:_ 6:p 7:rrr
train-B21393-4,1:o 2:_ 3:bb 4:_ 5:_ 6:_ 7:rrr
train-B21394-0,1:yyy 2:oo 3:gg 4:ggg 5:_ 6:rr 7:rr
train-B21394-1,1:yyy 2:oo 3:gg 4:ggg 5:_ 6:_ 7:rr
train-B21394-2,1:yyy 2:oo 3:gg 4:ggg 5:_ 6:_ 7:r
train-B21394-3,1:yyy 2:_ 3:gg 4:ggg 5:_ 6:_ 7:r
train-B21394-4,1:yyy 2:_ 3:gg 4:_ 5:_ 6:_ 7:r
train-B21395-0,1:ooo 2:rr 3:yyyy 4:_ 5:gggg 6:_ 7:_
train-B21395-1,1:ooo 2:rr 3:yyy 4:_ 5:gggg 6:_ 7:_
train-B21395-2,1:ooo 2:_ 3:yyy 4:_ 5:gggg 6:_ 7:_
train-B21395-3,1:ooo 2:_ 3:y 4:_ 5:gggg 6:_ 7:_
train-B21395-4,1:o 2:_ 3:y 4:_ 5:gggg 6:_ 7:_
train-B21396-0,1:_ 2:p 3:ooo 4:ggg 5:yy 6:yyy 7:_
train-B21396-1,1:_ 2:pyy 3:ooo 4:ggg 5:_ 6:yyy 7:_
train-B21396-2,1:_ 2:bbb 3:ooo 4:ggg 5:_ 6:yyy 7:_
train-B21396-3,1:_ 2:bb 3:ooo 4:ggg 5:_ 6:yyy 7:_
train-B21396-4,1:_ 2:b 3:ooo 4:ggg 5:_ 6:yyy 7:_
train-B21397-0,1:_ 2:rr 3:ppp 4:_ 5:yyyy 6:oo 7:rrrr
train-B21397-1,1:_ 2:r 3:ppp 4:_ 5:yyyy 6:oo 7:rrrr
train-B21397-2,1:_ 2:roo 3:ppp 4:_ 5:yyyy 6:_ 7:rrrr
train-B21397-3,1:_ 2:roo 3:pp 4:_ 5:yyyy 6:_ 7:rrrr
train-B21397-4,1:_ 2:r 3:pp 4:_ 5:yyyy 6:_ 7:rrrr
train-B21398-0,1:_ 2:oooo 3:pp 4:_ 5:_ 6:gg 7:ooo
train-B21398-1,1:_ 2:oooo 3:p 4:_ 5:_ 6:gg 7:ooo
train-B21398-2,1:_ 2:oooo 3:p 4:_ 5:_ 6:_ 7:ooo
train-B21398-3,1:_ 2:ooo 3:p 4:_ 5:_ 6:_ 7:ooo
train-B21398-4,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:ooo
train-B21399-0,1:pppp 2:yyy 3:yyyy 4:ppp 5:o 6:gg 7:_
train-B21399-1,1:pppp 2:yyy 3:yyyy 4:ppp 5:_ 6:ggo 7:_
train-B21399-2,1:pppp 2:yyy 3:yyyy 4:ppp 5:_ 6:bbb 7:_
train-B21399-3,1:pppp 2:y 3:yyyy 4:ppp 5:_ 6:bbb 7:_
train-B21399-4,1:pppp 2:y 3:yyyy 4:ppp 5:_ 6:bb 7:_
train-B21400-0,1:rr 2:yyy 3:g 4:g 5:_ 6:ooo 7:o
train-B21400-1,1:r 2:yyy 3:g 4:g 5:_ 6:ooo 7:o
train-B21400-2,1:r 2:yyy 3:g 4:_ 5:_ 6:ooo 7:og
train-B21400-3,1:_ 2:yyy 3:g 4:_ 5:_ 6:ooo 7:og
train-B21400-4,1:_ 2:yyy 3:g 4:_ 5:_ 6:ooo 7:bb
train-B21401-0,1:oooo 2:o 3:r 4:_ 5:yy 6:r 7:oo
train-B21401-1,1:oooo 2:_ 3:r 4:_ 5:yy 6:r 7:oo
train-B21401-2,1:oooo 2:_ 3:_ 4:_ 5:yy 6:rr 7:oo
train-B21401-3,1:oooo 2:_ 3:_ 4:_ 5:yy 6:r 7:oo
train-B21401-4,1:oooo 2:_ 3:_ 4:_ 5:_ 6:ryy 7:oo
train-B21403-0,1:o 2:ggg 3:ggg 4:y 5:p 6:rrrr 7:ooo
train-B21403-1,1:o 2:ggg 3:ggg 4:y 5:p 6:rrrr 7:o
train-B21403-2,1:_ 2:ggg 3:ggg 4:y 5:p 6:rrrr 7:oo
train-B21403-3,1:_ 2:ggg 3:ggg 4:y 5:_ 6:rrrr 7:oo
train-B21403-4,1:_ 2:ggg 3:ggg 4:_ 5:_ 6:rrrr 7:ooy
train-B21404-0,1:yyy 2:ppp 3:oooo 4:pp 5:p 6:rr 7:oo
train-B21404-1,1:yy 2:ppp 3:oooo 4:pp 5:p 6:rr 7:oo
train-B21404-2,1:_ 2:ppp 3:oooo 4:pp 5:pyy 6:rr 7:oo
train-B21404-3,1:_ 2:ppp 3:oooo 4:pp 5:pyy 6:rr 7:o
train-B21404-4,1:_ 2:ppp 3:oooo 4:pp 5:bbb 6:rr 7:o
train-B21405-0,1:oo 2:ooo 3:yyy 4:_ 5:oo 6:_ 7:yyyy
train-B21405-1,1:oo 2:ooo 3:yyy 4:_ 5:o 6:_ 7:yyyy
train-B21405-2,1:oo 2:ooo 3:yyy 4:_ 5:_ 6:_ 7:yyyy
train-B21405-3,1:o 2:ooo 3:yyy 4:_ 5:_ 6:_ 7:yyyy
train-B21405-4,1:o 2:_ 3:yyy 4:_ 5:_ 6:_ 7:yyyy
train-B21406-0,1:rrrr 2:gggg 3:gggg 4:g 5:_ 6:y 7:_
train-B21406-1,1:rrrr 2:gggg 3:gggg 4:gy 5:_ 6:_ 7:_
train-B21406-2,1:rrrr 2:gggg 3:gggg 4:bb 5:_ 6:_ 7:_
train-B21406-3,1:rrrr 2:gggg 3:ggg 4:bb 5:_ 6:_ 7:_
train-B21406-4,1:rrrr 2:_ 3:ggg 4:bb 5:_ 6:_ 7:_
train-B21407-0,1:rrrr 2:p 3:yyyy 4:ooo 5:_ 6:p 7:g
train-B21407-1,1:rrrr 2:_ 3:yyyy 4:ooo 5:_ 6:p 7:gp
train-B21407-2,1:rrrr 2:_ 3:yyyy 4:ooo 5:_ 6:p 7:g
train-B21407-3,1:rrrr 2:_ 3:_ 4:ooo 5:_ 6:p 7:g
train-B21407-4,1:rrrr 2:_ 3:_ 4:ooo 5:_ 6:p 7:_
train-B21408-0,1:_ 2:oo 3:p 4:yy 5:oooo 6:pp 7:_
train-B21408-1,1:_ 2:oo 3:p 4:y 5:oooo 6:pp 7:_
train-B21408-2,1:_ 2:oo 3:p 4:y 5:oooo 6:_ 7:_
train-B21408-3,1:_ 2:_ 3:poo 4:y 5:oooo 6:_ 7:_
train-B21408-4,1:_ 2:_ 3:bbb 4:y 5:oooo 6:_ 7:_
train-B21411-0,1:_ 2:_ 3:ggg 4:pp 5:oo 6:_ 7:_
train-B21411-1,1:_ 2:_ 3:g 4:pp 5:oo 6:_ 7:_
train-B21411-2,1:_ 2:_ 3:_ 4:pp 5:oo 6:_ 7:_
train-B21411-3,1:_ 2:_ 3:_ 4:_ 5:oo 6:_ 7:_
train-B21411-4,1:_ 2:_ 3:_ 4:_ 5:o 6:_ 7:_
train-B21412-0,1:ppp 2:pppp 3:ggg 4:_ 5:r 6:_ 7:g
train-B21412-1,1:ppp 2:pppp 3:g 4:_ 5:r 6:_ 7:g
train-B21412-2,1:ppp 2:pppp 3:_ 4:_ 5:r 6:_ 7:gg
train-B21412-3,1:ppp 2:pppp 3:_ 4:_ 5:r 6:_ 7:_
train-B21412-4,1:p 2:pppp 3:_ 4:_ 5:r 6:_ 7:_
train-B21413-0,1:_ 2:r 3:rrr 4:gg 5:o 6:pp 7:_
train-B21413-1,1:_ 2:r 3:rrr 4:_ 5:ogg 6:pp 7:_
train-B21413-2,1:_ 2:r 3:rrr 4:_ 5:bbb 6:pp 7:_
train-B21413-3,1:_ 2:rpp 3:rrr 4:_ 5:bbb 6:_ 7:_
train-B21413-4,1:_ 2:rpp 3:rrr 4:_ 5:b 6:_ 7:_
train-B21414-0,1:yyyy 2:_ 3:g 4:_ 5:_ 6:ggg 7:_
train-B21414-1,1:yyy 2:_ 3:g 4:_ 5:_ 6:ggg 7:_
train-B21414-2,1:_ 2:_ 3:g 4:_ 5:_ 6:ggg 7:_
train-B21414-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:ggg 7:_
train-B21414-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:gg 7:_
train-B21415-0,1:p 2:g 3:rr 4:pppp 5:ggg 6:ppp 7:o
train-B21415-1,1:p 2:g 3:rr 4:_ 5:ggg 6:ppp 7:o
train-B21415-2,1:p 2:g 3:_ 4:_ 5:ggg 6:ppp 7:o
train-B21415-3,1:po 2:g 3:_ 4:_ 5:ggg 6:ppp 7:_
train-B21415-4,1:bb 2:g 3:_ 4:_ 5:ggg 6:ppp 7:_
train-B21416-0,1:p 2:p 3:_ 4:ooo 5:_ 6:_ 7:_
train-B21416-1,1:pp 2:_ 3:_ 4:ooo 5:_ 6:_ 7:_
train-B21416-2,1:_ 2:_ 3:_ 4:ooo 5:_ 6:_ 7:_
train-B21416-3,1:_ 2:_ 3:_ 4:oo 5:_ 6:_ 7:_
train-B21416-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-B21417-0,1:yyyy 2:rrrr 3:y 4:rr 5:g 6:oooo 7:_
train-B21417-1,1:yyy 2:rrrr 3:y 4:rr 5:g 6:oooo 7:_
train-B21417-2,1:yyy 2:rrrr 3:y 4:rr 5:_ 6:oooo 7:_
train-B21417-3,1:yyy 2:rrrr 3:y 4:rr 5:_ 6:ooo 7:_
train-B21417-4,1:yyy 2:rrrr 3:y 4:r 5:_ 6:ooo 7:_
train-B21418-0,1:r 2:_ 3:yyy 4:o 5:g 6:gggg 7:pppp
train-B21418-1,1:r 2:_ 3:yyy 4:o 5:g 6:gggg 7:_
train-B21418-2,1:_ 2:_ 3:yyy 4:o 5:g 6:gggg 7:_
train-B21418-3,1:_ 2:_ 3:y 4:o 5:g 6:gggg 7:_
train-B21418-4,1:_ 2:_ 3:_ 4:o 5:g 6:gggg 7:_
train-B21419-0,1:ggg 2:yyy 3:p 4:ggg 5:p 6:gg 7:yyy
train-B21419-1,1:ggg 2:yyy 3:p 4:ggg 5:_ 6:gg 7:yyy
train-B21419-2,1:ggg 2:yy 3:p 4:ggg 5:_ 6:gg 7:yyy
train-B21419-3,1:ggg 2:yyp 3:_ 4:ggg 5:_ 6:gg 7:yyy
train-B21419-4,1:ggg 2:bbb 3:_ 4:ggg 5:_ 6:gg 7:yyy
train-B21420-0,1:_ 2:pppp 3:r 4:ooo 5:g 6:ggg 7:g
train-B21420-1,1:_ 2:pppp 3:_ 4:ooo 5:g 6:ggg 7:gr
train-B21420-2,1:_ 2:pppp 3:_ 4:ooo 5:grg 6:ggg 7:_
train-B21420-3,1:_ 2:pppp 3:_ 4:oo 5:grg 6:ggg 7:_
train-B21420-4,1:_ 2:pppp 3:_ 4:oo 5:bbb 6:ggg 7:_
train-B21421-0,1:_ 2:_ 3:rrr 4:yy 5:yyyy 6:pp 7:oo
train-B21421-1,1:_ 2:_ 3:rrr 4:yy 5:yyyy 6:p 7:oo
train-B21421-2,1:_ 2:_ 3:rrr 4:yy 5:yyyy 6:p 7:_
train-B21421-3,1:_ 2:_ 3:rrr 4:yyp 5:yyyy 6:_ 7:_
train-B21421-4,1:_ 2:_ 3:rrr 4:y 5:yyyy 6:_ 7:_
train-B21422-0,1:rr 2:p 3:gg 4:_ 5:_ 6:_ 7:oooo
train-B21422-1,1:_ 2:prr 3:gg 4:_ 5:_ 6:_ 7:oooo
train-B21422-2,1:_ 2:bbb 3:gg 4:_ 5:_ 6:_ 7:oooo
train-B21422-3,1:_ 2:b 3:gg 4:_ 5:_ 6:_ 7:oooo
train-B21422-4,1:_ 2:_ 3:gg 4:_ 5:_ 6:_ 7:oooo
train-B21423-0,1:ggg 2:pppp 3:r 4:gg 5:pppp 6:_ 7:rrr
train-B21423-1,1:ggg 2:pppp 3:rgg 4:_ 5:pppp 6:_ 7:rrr
train-B21423-2,1:ggg 2:pppp 3:bbb 4:_ 5:pppp 6:_ 7:rrr
train-B21423-3,1:g 2:pppp 3:bbb 4:_ 5:pppp 6:_ 7:rrr
train-B21423-4,1:_ 2:pppp 3:bbb 4:_ 5:pppp 6:_ 7:rrr
train-B21424-0,1:_ 2:rr 3:pp 4:_ 5:g 6:oooo 7:g
train-B21424-1,1:_ 2:r 3:pp 4:_ 5:g 6:oooo 7:g
train-B21424-2,1:_ 2:r 3:_ 4:_ 5:gpp 6:oooo 7:g
train-B21424-3,1:_ 2:_ 3:_ 4:_ 5:gpp 6:oooo 7:gr
train-B21424-4,1:_ 2:_ 3:_ 4:_ 5:gpp 6:oooo 7:g
train-B21426-0,1:rrrr 2:r 3:_ 4:yyy 5:gg 6:rr 7:r
train-B21426-1,1:rrrr 2:r 3:_ 4:yyy 5:_ 6:rr 7:r
train-B21426-2,1:rrrr 2:r 3:_ 4:yyy 5:_ 6:_ 7:rrr
train-B21426-3,1:rrrr 2:r 3:_ 4:yyy 5:_ 6:_ 7:rr
train-B21426-4,1:rrrr 2:_ 3:_ 4:yyy 5:_ 6:_ 7:rrr
train-B21427-0,1:oooo 2:oo 3:_ 4:g 5:y 6:r 7:_
train-B21427-1,1:oooo 2:oo 3:_ 4:g 5:_ 6:ry 7:_
train-B21427-2,1:oooo 2:oo 3:_ 4:_ 5:_ 6:ryg 7:_
train-B21427-3,1:oooo 2:_ 3:_ 4:_ 5:_ 6:ryg 7:_
train-B21427-4,1:oooo 2:_ 3:_ 4:_ 5:_ 6:bbb 7:_
